Date,Open,High,Low,Close,Adj Close,Volume
2005-01-24,4195.370117,4201.890137,4160.830078,4201.890137,4201.890137,118396800
2005-01-25,4193.540039,4241.339844,4189.509766,4233.950195,4233.950195,101302700
2005-01-26,4235.799805,4245.080078,4211.609863,4214.120117,4214.120117,141212200
2005-01-27,4209.930176,4224.299805,4185.629883,4216.410156,4216.410156,146152200
2005-01-28,4225.359863,4235.339844,4188.209961,4201.810059,4201.810059,89119000
2005-01-31,4211.859863,4258.410156,4211.859863,4254.850098,4254.850098,114619100
2005-02-01,4256.649902,4281.049805,4249.689941,4279.970215,4279.970215,94737500
2005-02-02,4282.549805,4300.049805,4279.899902,4296.310059,4296.310059,107196800
2005-02-03,4297.160156,4302.399902,4273.419922,4281.640137,4281.640137,96153600
2005-02-04,4295.390137,4340.270020,4295.250000,4339.279785,4339.279785,98020900
2005-02-07,4342.750000,4373.899902,4342.750000,4366.350098,4366.350098,90195200
2005-02-08,4369.069824,4376.600098,4356.450195,4371.390137,4371.390137,83095700
2005-02-09,4373.479980,4387.220215,4344.459961,4353.149902,4353.149902,115269900
2005-02-10,4362.540039,4367.910156,4338.959961,4342.009766,4342.009766,102122100
2005-02-11,4355.220215,4391.790039,4355.220215,4387.799805,4387.799805,92507000
2005-02-14,4395.370117,4398.790039,4372.520020,4386.399902,4386.399902,85523900
2005-02-15,4386.330078,4409.089844,4377.299805,4402.029785,4402.029785,87014400
2005-02-16,4392.790039,4392.790039,4348.660156,4368.770020,4368.770020,93198600
2005-02-17,4370.319824,4387.899902,4359.629883,4369.680176,4369.680176,90772200
2005-02-18,4363.470215,4387.479980,4351.020020,4359.470215,4359.470215,117144100
2005-02-21,4363.209961,4373.149902,4342.209961,4353.339844,4353.339844,88462800
2005-02-22,4347.299805,4350.100098,4304.549805,4323.209961,4323.209961,108171400
2005-02-23,4293.649902,4310.660156,4276.009766,4310.660156,4310.660156,119528000
2005-02-24,4304.740234,4311.680176,4288.620117,4304.290039,4304.290039,113853600
2005-02-25,4327.700195,4352.160156,4327.100098,4348.640137,4348.640137,121016100
2005-02-28,4360.339844,4375.799805,4346.240234,4350.490234,4350.490234,110897300
2005-03-01,4345.240234,4388.419922,4335.040039,4383.620117,4383.620117,108790800
2005-03-02,4374.950195,4396.669922,4363.859863,4393.430176,4393.430176,102074400
2005-03-03,4378.720215,4399.879883,4371.649902,4373.270020,4373.270020,119412600
2005-03-04,4380.729980,4424.279785,4373.299805,4423.520020,4423.520020,102514200
2005-03-07,4424.770020,4435.310059,4417.560059,4428.089844,4428.089844,81185200
2005-03-08,4417.109863,4422.890137,4388.109863,4396.500000,4396.500000,108129500
2005-03-09,4395.240234,4428.540039,4365.229980,4375.600098,4375.600098,107592100
2005-03-10,4358.290039,4365.410156,4330.209961,4337.680176,4337.680176,140177100
2005-03-11,4359.930176,4379.939941,4353.560059,4360.490234,4360.490234,108533000
2005-03-14,4353.729980,4371.279785,4340.020020,4367.299805,4367.299805,69258200
2005-03-15,4370.379883,4392.169922,4369.839844,4387.689941,4387.689941,92325900
2005-03-16,4378.959961,4384.770020,4301.379883,4309.109863,4309.109863,128389000
2005-03-17,4307.729980,4322.819824,4295.700195,4315.919922,4315.919922,99492600
2005-03-18,4316.930176,4339.500000,4310.459961,4327.180176,4327.180176,149874600
2005-03-21,4322.470215,4336.810059,4295.390137,4296.359863,4296.359863,89885900
2005-03-22,4301.240234,4323.959961,4281.750000,4320.689941,4320.689941,92418800
2005-03-23,4291.379883,4325.200195,4275.549805,4317.200195,4317.200195,105353300
2005-03-24,4325.240234,4347.720215,4315.729980,4343.600098,4343.600098,84682600
2005-03-25,null,null,null,null,null,null
2005-03-28,null,null,null,null,null,null
2005-03-29,4331.959961,4352.149902,4308.919922,4351.890137,4351.890137,68110400
2005-03-30,4325.970215,4347.520020,4320.009766,4347.520020,4347.520020,81672200
2005-03-31,4369.270020,4376.270020,4344.629883,4348.770020,4348.770020,86122100
2005-04-01,4348.029785,4393.200195,4347.529785,4373.529785,4373.529785,89610600
2005-04-04,4355.839844,4357.970215,4323.240234,4341.390137,4341.390137,81129800
2005-04-05,4356.620117,4366.709961,4352.850098,4362.609863,4362.609863,69605700
2005-04-06,4373.160156,4379.180176,4360.810059,4379.180176,4379.180176,83582700
2005-04-07,4368.350098,4394.180176,4354.779785,4389.520020,4389.520020,98553800
2005-04-08,4399.439941,4413.240234,4393.430176,4400.680176,4400.680176,81370100
2005-04-11,4388.810059,4406.109863,4380.479980,4396.089844,4396.089844,63100700
2005-04-12,4395.879883,4401.799805,4366.250000,4372.120117,4372.120117,73418500
2005-04-13,4395.339844,4410.950195,4393.060059,4405.689941,4405.689941,91897900
2005-04-14,4385.609863,4422.879883,4380.870117,4402.049805,4402.049805,109288700
2005-04-15,4381.450195,4384.509766,4309.250000,4312.250000,4312.250000,155451000
2005-04-18,4266.270020,4266.270020,4182.859863,4202.200195,4202.200195,174369400
2005-04-19,4211.259766,4225.560059,4192.330078,4204.609863,4204.609863,112569100
2005-04-20,4215.189941,4224.209961,4166.529785,4178.620117,4178.620117,127601000
2005-04-21,4160.259766,4210.819824,4159.950195,4193.700195,4193.700195,115113500
2005-04-22,4210.180176,4235.399902,4208.750000,4223.040039,4223.040039,92986300
2005-04-25,4214.970215,4249.859863,4204.930176,4246.959961,4246.959961,73287900
2005-04-26,4247.049805,4247.470215,4209.950195,4233.759766,4233.759766,106143700
2005-04-27,4219.649902,4219.649902,4157.509766,4189.020020,4189.020020,130772100
2005-04-28,4204.720215,4215.350098,4159.870117,4178.100098,4178.100098,127120400
2005-04-29,4163.229980,4208.319824,4159.660156,4184.839844,4184.839844,118041800
2005-05-02,4208.629883,4235.640137,4205.049805,4224.020020,4224.020020,56288300
2005-05-03,4229.990234,4245.669922,4218.060059,4245.540039,4245.540039,80737000
2005-05-04,4249.189941,4264.799805,4225.209961,4264.350098,4264.350098,100807800
2005-05-05,4271.029785,4306.149902,4271.029785,4299.509766,4299.509766,70374900
2005-05-06,4297.140137,4314.979980,4276.160156,4311.060059,4311.060059,86066000
2005-05-09,4305.689941,4306.319824,4277.640137,4292.410156,4292.410156,74161500
2005-05-10,4299.640137,4306.180176,4245.259766,4251.129883,4251.129883,108707600
2005-05-11,4246.879883,4273.279785,4232.399902,4244.160156,4244.160156,103359100
2005-05-12,4265.220215,4280.689941,4255.379883,4267.049805,4267.049805,102539300
2005-05-13,4255.620117,4275.810059,4241.669922,4275.700195,4275.700195,103405400
2005-05-16,4266.819824,4273.879883,4251.990234,4262.180176,4262.180176,49739900
2005-05-17,4274.290039,4276.930176,4232.669922,4251.770020,4251.770020,82449600
2005-05-18,4273.990234,4326.209961,4268.629883,4324.600098,4324.600098,114075000
2005-05-19,4338.169922,4364.410156,4337.529785,4360.419922,4360.419922,96554200
2005-05-20,4358.660156,4379.569824,4351.330078,4360.680176,4360.680176,122352200
2005-05-23,4383.020020,4410.729980,4374.490234,4406.950195,4406.950195,108138600
2005-05-24,4412.419922,4413.589844,4382.910156,4396.640137,4396.640137,88147300
2005-05-25,4393.430176,4404.560059,4377.319824,4389.540039,4389.540039,83469800
2005-05-26,4391.580078,4442.939941,4389.290039,4436.600098,4436.600098,93739600
2005-05-27,4442.660156,4453.009766,4431.589844,4444.709961,4444.709961,89170300
2005-05-30,4445.209961,4482.020020,4440.359863,4480.430176,4480.430176,55961800
2005-05-31,4480.000000,4480.680176,4459.200195,4460.629883,4460.629883,103329000
2005-06-01,4467.319824,4530.069824,4467.040039,4527.169922,4527.169922,105785000
2005-06-02,4521.709961,4542.830078,4515.040039,4532.169922,4532.169922,107153400
2005-06-03,4544.729980,4551.890137,4501.169922,4510.390137,4510.390137,87464800
2005-06-06,4514.589844,4521.890137,4490.120117,4497.259766,4497.259766,95086500
2005-06-07,4507.609863,4570.430176,4507.609863,4566.009766,4566.009766,116855200
2005-06-08,4552.089844,4567.129883,4543.750000,4557.290039,4557.290039,82870900
2005-06-09,4550.919922,4568.200195,4535.509766,4562.750000,4562.750000,85294400
2005-06-10,4580.910156,4601.049805,4571.319824,4586.100098,4586.100098,118182000
2005-06-13,4597.330078,4604.250000,4567.089844,4599.209961,4599.209961,130155400
2005-06-14,4593.810059,4598.810059,4579.319824,4591.689941,4591.689941,96616900
2005-06-15,4601.470215,4608.290039,4537.910156,4548.419922,4548.419922,135105600
2005-06-16,4563.750000,4585.790039,4554.419922,4579.870117,4579.870117,105765100
2005-06-17,4588.200195,4623.580078,4585.029785,4604.569824,4604.569824,213456900
2005-06-20,4601.990234,4603.100098,4560.490234,4586.859863,4586.859863,77367400
2005-06-21,4600.149902,4615.870117,4594.979980,4608.109863,4608.109863,88350200
2005-06-22,4610.410156,4635.709961,4599.169922,4619.600098,4619.600098,117311400
2005-06-23,4624.790039,4637.339844,4604.189941,4627.479980,4627.479980,114459000
2005-06-24,4602.350098,4602.350098,4561.370117,4566.479980,4566.479980,106702900
2005-06-27,4547.270020,4547.270020,4517.439941,4523.819824,4523.819824,92864900
2005-06-28,4530.790039,4557.459961,4528.419922,4557.459961,4557.459961,75421400
2005-06-29,4569.290039,4597.160156,4560.080078,4583.629883,4583.629883,103102100
2005-06-30,4577.560059,4607.209961,4576.029785,4586.279785,4586.279785,118601300
2005-07-01,4584.439941,4623.799805,4579.509766,4617.069824,4617.069824,100883800
2005-07-04,4620.859863,4627.350098,4610.310059,4623.410156,4623.410156,61914800
2005-07-05,4621.419922,4624.080078,4578.080078,4603.649902,4603.649902,83584500
2005-07-06,4607.569824,4636.959961,4607.569824,4615.490234,4615.490234,86039600
2005-07-07,4595.229980,4595.229980,4444.939941,4530.180176,4530.180176,228651300
2005-07-08,4560.430176,4597.970215,4559.569824,4597.970215,4597.970215,93498800
2005-07-11,4616.359863,4663.379883,4616.359863,4663.379883,4663.379883,105261500
2005-07-12,4661.770020,4666.080078,4637.620117,4653.029785,4653.029785,94243500
2005-07-13,4656.910156,4682.819824,4655.919922,4679.890137,4679.890137,96729700
2005-07-14,4686.799805,4715.470215,4686.799805,4699.270020,4699.270020,123784100
2005-07-15,4702.000000,4723.649902,4691.200195,4712.899902,4712.899902,102995000
2005-07-18,4717.589844,4732.700195,4705.290039,4719.569824,4719.569824,69075000
2005-07-19,4725.720215,4770.540039,4719.290039,4770.540039,4770.540039,117730100
2005-07-20,4759.509766,4785.919922,4757.560059,4784.500000,4784.500000,108803400
2005-07-21,4803.770020,4865.720215,4803.290039,4829.870117,4829.870117,158813300
2005-07-22,4826.149902,4852.359863,4815.410156,4836.899902,4836.899902,93155100
2005-07-25,4843.689941,4853.029785,4819.419922,4842.700195,4842.700195,78569400
2005-07-26,4835.790039,4858.240234,4827.890137,4843.490234,4843.490234,102352800
2005-07-27,4844.060059,4858.640137,4839.770020,4855.350098,4855.350098,94242900
2005-07-28,4870.069824,4900.290039,4859.939941,4892.500000,4892.500000,177298800
2005-07-29,4896.459961,4913.020020,4874.779785,4886.500000,4886.500000,107808500
2005-08-01,4882.390137,4912.390137,4878.169922,4890.850098,4890.850098,76690500
2005-08-02,4894.459961,4933.399902,4894.220215,4932.870117,4932.870117,90716700
2005-08-03,4930.410156,4934.939941,4901.509766,4923.120117,4923.120117,115695200
2005-08-04,4922.589844,4930.399902,4870.430176,4874.060059,4874.060059,123181200
2005-08-05,4856.629883,4868.200195,4827.180176,4827.180176,4827.180176,90022300
2005-08-08,4837.049805,4862.270020,4827.299805,4837.859863,4837.859863,73422200
2005-08-09,4835.830078,4909.479980,4835.350098,4909.479980,4909.479980,98041100
2005-08-10,4920.770020,4990.569824,4920.770020,4990.569824,4990.569824,142131200
2005-08-11,4966.640137,4981.109863,4938.149902,4953.930176,4953.930176,145926600
2005-08-12,4969.240234,4972.729980,4929.779785,4937.330078,4937.330078,84889200
2005-08-15,4935.220215,4951.330078,4916.089844,4922.339844,4922.339844,47682100
2005-08-16,4939.729980,4953.459961,4875.919922,4883.810059,4883.810059,94220900
2005-08-17,4872.330078,4881.299805,4841.339844,4871.459961,4871.459961,107842400
2005-08-18,4876.600098,4884.140137,4834.160156,4851.270020,4851.270020,92308300
2005-08-19,4854.890137,4930.830078,4851.879883,4929.910156,4929.910156,113828200
2005-08-22,4933.740234,4954.410156,4929.189941,4941.689941,4941.689941,69407900
2005-08-23,4925.359863,4931.740234,4897.140137,4917.740234,4917.740234,79654700
2005-08-24,4907.160156,4920.850098,4874.520020,4915.950195,4915.950195,88400600
2005-08-25,4886.350098,4886.350098,4847.899902,4856.009766,4856.009766,78867100
2005-08-26,4860.209961,4878.919922,4783.799805,4783.799805,4783.799805,99293700
2005-08-29,4756.680176,4815.979980,4726.330078,4812.240234,4812.240234,64935500
2005-08-30,4828.069824,4837.229980,4784.569824,4791.720215,4791.720215,78120000
2005-08-31,4795.299805,4834.899902,4791.470215,4829.689941,4829.689941,111632100
2005-09-01,4846.660156,4874.890137,4816.669922,4842.939941,4842.939941,102111400
2005-09-02,4841.379883,4861.930176,4819.100098,4837.810059,4837.810059,92755300
2005-09-05,4853.600098,4909.890137,4850.529785,4909.890137,4909.890137,58985900
2005-09-06,4903.390137,4969.419922,4901.899902,4968.279785,4968.279785,93517800
2005-09-07,4977.919922,5004.229980,4967.680176,4988.140137,4988.140137,102181700
2005-09-08,4990.060059,4999.419922,4967.959961,4992.750000,4992.750000,91246800
2005-09-09,4999.109863,5020.470215,4971.240234,5005.930176,5005.930176,90402700
2005-09-12,5028.490234,5035.390137,4979.850098,4989.979980,4989.979980,95616200
2005-09-13,4989.720215,4993.299805,4899.319824,4901.879883,4901.879883,118904000
2005-09-14,4906.910156,4934.609863,4888.029785,4911.169922,4911.169922,94187400
2005-09-15,4903.850098,4925.209961,4888.790039,4905.979980,4905.979980,92085800
2005-09-16,4913.740234,5001.790039,4911.740234,4986.500000,4986.500000,215422600
2005-09-19,4928.140137,4948.899902,4872.640137,4926.129883,4926.129883,138665900
2005-09-20,4934.029785,4967.310059,4927.979980,4962.859863,4962.859863,109315000
2005-09-21,4933.560059,4933.560059,4870.700195,4875.220215,4875.220215,137198200
2005-09-22,4857.509766,4872.529785,4827.859863,4849.009766,4849.009766,120625900
2005-09-23,4867.040039,4887.459961,4855.580078,4882.580078,4882.580078,92342100
2005-09-26,4938.180176,5000.169922,4938.180176,4998.160156,4998.160156,123080900
2005-09-27,4979.839844,4992.629883,4957.290039,4965.879883,4965.879883,100036200
2005-09-28,4983.640137,5052.350098,4983.640137,5048.740234,5048.740234,110115300
2005-09-29,5050.870117,5059.859863,5003.979980,5021.169922,5021.169922,93083100
2005-09-30,5055.859863,5061.839844,5021.140137,5044.120117,5044.120117,101515900
2005-10-03,5060.990234,5083.560059,5050.220215,5082.069824,5082.069824,70712700
2005-10-04,5084.700195,5138.020020,5064.799805,5138.020020,5138.020020,115738800
2005-10-05,5111.660156,5111.660156,5067.209961,5069.419922,5069.419922,106306300
2005-10-06,5037.500000,5037.500000,4980.620117,5017.270020,5017.270020,140731500
2005-10-07,5004.129883,5032.660156,4984.450195,5007.770020,5007.770020,101278800
2005-10-10,5027.279785,5057.129883,5006.569824,5022.790039,5022.790039,81062100
2005-10-11,5020.299805,5065.169922,5020.299805,5032.459961,5032.459961,97648500
2005-10-12,5005.250000,5017.870117,4955.819824,4981.770020,4981.770020,111497900
2005-10-13,4977.740234,4993.580078,4929.109863,4950.069824,4950.069824,121905500
2005-10-14,4954.370117,4988.500000,4933.160156,4975.560059,4975.560059,112047900
2005-10-17,4987.660156,4999.000000,4965.629883,4978.830078,4978.830078,84710300
2005-10-18,4982.299805,4993.189941,4943.189941,4947.180176,4947.180176,88493600
2005-10-19,4902.220215,4902.220215,4825.959961,4845.979980,4845.979980,160657800
2005-10-20,4903.979980,4931.950195,4852.560059,4864.250000,4864.250000,106908000
2005-10-21,4846.799805,4870.810059,4831.750000,4838.399902,4838.399902,110931700
2005-10-24,4838.250000,4905.459961,4836.410156,4901.790039,4901.790039,86105100
2005-10-25,4918.040039,4930.890137,4871.890137,4872.970215,4872.970215,88033700
2005-10-26,4877.029785,4914.939941,4866.569824,4900.790039,4900.790039,89520500
2005-10-27,4878.350098,4878.350098,4793.100098,4806.049805,4806.049805,117679200
2005-10-28,4802.660156,4835.490234,4762.750000,4825.640137,4825.640137,124974900
2005-10-31,4854.589844,4930.919922,4854.589844,4929.069824,4929.069824,123183800
2005-11-01,4922.910156,4938.390137,4907.689941,4922.549805,4922.549805,96039600
2005-11-02,4921.109863,4954.830078,4891.620117,4954.830078,4954.830078,162999600
2005-11-03,4973.040039,5013.750000,4966.330078,5011.000000,5011.000000,123866500
2005-11-04,5004.279785,5013.950195,4976.290039,4995.240234,4995.240234,101841500
2005-11-07,4994.540039,5033.990234,4983.750000,5024.200195,5024.200195,84897100
2005-11-08,5033.430176,5047.509766,4993.669922,5008.830078,5008.830078,91925700
2005-11-09,5018.250000,5031.870117,4999.120117,5011.379883,5011.379883,138352700
2005-11-10,5024.060059,5047.839844,5003.109863,5015.549805,5015.549805,108293000
2005-11-11,5046.229980,5092.799805,5046.229980,5090.750000,5090.750000,94148000
2005-11-14,5083.270020,5106.979980,5075.629883,5092.430176,5092.430176,72672800
2005-11-15,5082.379883,5115.649902,5074.479980,5110.609863,5110.609863,116602600
2005-11-16,5108.060059,5114.660156,5063.859863,5081.459961,5081.459961,110119300
2005-11-17,5097.669922,5130.209961,5089.669922,5099.720215,5099.720215,144537000
2005-11-18,5129.120117,5162.509766,5108.930176,5123.500000,5123.500000,131687300
2005-11-21,5140.350098,5179.549805,5127.069824,5170.609863,5170.609863,90179300
2005-11-22,5178.959961,5182.729980,5161.350098,5174.720215,5174.720215,97497500
2005-11-23,5194.549805,5203.379883,5172.790039,5196.080078,5196.080078,86160000
2005-11-24,5193.149902,5204.140137,5171.560059,5187.979980,5187.979980,68730300
2005-11-25,5186.910156,5194.310059,5178.649902,5194.270020,5194.270020,56773300
2005-11-28,5218.279785,5241.000000,5167.910156,5176.589844,5176.589844,99500900
2005-11-29,5167.370117,5218.430176,5155.339844,5199.479980,5199.479980,94128000
2005-11-30,5183.779785,5209.560059,5166.390137,5193.399902,5193.399902,101272400
2005-12-01,5210.540039,5266.620117,5208.490234,5266.549805,5266.549805,102905800
2005-12-02,5292.200195,5307.990234,5275.299805,5307.990234,5307.990234,92737100
2005-12-05,5303.919922,5306.089844,5251.859863,5266.859863,5266.859863,100323500
2005-12-06,5271.350098,5309.930176,5267.709961,5300.850098,5300.850098,88696200
2005-12-07,5292.500000,5308.790039,5248.729980,5266.750000,5266.750000,108389500
2005-12-08,5230.830078,5286.750000,5222.240234,5286.750000,5286.750000,96974300
2005-12-09,5268.279785,5294.379883,5262.040039,5282.129883,5282.129883,81894400
2005-12-12,5316.459961,5331.060059,5290.910156,5301.209961,5301.209961,79446100
2005-12-13,5305.660156,5313.200195,5285.669922,5310.279785,5310.279785,90945100
2005-12-14,5315.160156,5321.109863,5274.970215,5286.759766,5286.759766,96152700
2005-12-15,5294.859863,5304.569824,5279.330078,5295.819824,5295.819824,86824600
2005-12-16,5303.319824,5356.669922,5302.680176,5353.660156,5353.660156,196851200
2005-12-19,5342.930176,5357.669922,5336.270020,5350.180176,5350.180176,96131900
2005-12-20,5331.819824,5365.600098,5322.830078,5356.600098,5356.600098,79612900
2005-12-21,5367.810059,5400.330078,5367.680176,5397.229980,5397.229980,82844800
2005-12-22,5390.009766,5403.129883,5387.459961,5398.279785,5398.279785,65206500
2005-12-23,5410.089844,5425.620117,5405.919922,5419.049805,5419.049805,47192500
2005-12-26,null,null,null,null,null,null
2005-12-27,5422.069824,5454.509766,5419.549805,5444.839844,5444.839844,29802900
2005-12-28,5437.279785,5460.390137,5432.299805,5447.149902,5447.149902,46963200
2005-12-29,5464.000000,5469.959961,5447.129883,5458.580078,5458.580078,37849500
2005-12-30,5446.790039,5446.790039,5385.069824,5408.259766,5408.259766,37142200
2006-01-02,5410.240234,5451.569824,5409.279785,5449.979980,5449.979980,36148300
2006-01-03,5451.339844,5496.459961,5440.740234,5460.680176,5460.680176,105746000
2006-01-04,5494.459961,5523.669922,5477.600098,5523.620117,5523.620117,108624100
2006-01-05,5521.859863,5526.410156,5502.250000,5516.529785,5516.529785,102413000
2006-01-06,5521.520020,5537.580078,5507.919922,5536.319824,5536.319824,90224400
2006-01-09,5543.339844,5553.549805,5532.839844,5537.109863,5537.109863,96620300
2006-01-10,5528.060059,5528.279785,5482.180176,5494.709961,5494.709961,108573800
2006-01-11,5524.200195,5537.479980,5515.669922,5532.890137,5532.890137,106460500
2006-01-12,5533.250000,5553.479980,5516.240234,5542.129883,5542.129883,137053500
2006-01-13,5531.729980,5531.729980,5463.779785,5483.089844,5483.089844,131097600
2006-01-16,5464.979980,5515.259766,5462.540039,5514.640137,5514.640137,61050900
2006-01-17,5481.859863,5481.859863,5448.870117,5460.160156,5460.160156,96659200
2006-01-18,5419.180176,5426.819824,5363.640137,5395.609863,5395.609863,114225200
2006-01-19,5411.339844,5438.910156,5410.290039,5430.839844,5430.839844,105343400
2006-01-20,5433.689941,5447.370117,5344.520020,5349.020020,5349.020020,153096700
2006-01-23,5311.899902,5350.240234,5290.490234,5348.720215,5348.720215,108795300
2006-01-24,5350.770020,5369.580078,5321.270020,5334.299805,5334.299805,138339200
2006-01-25,5346.359863,5430.089844,5339.009766,5427.089844,5427.089844,165398700
2006-01-26,5433.049805,5549.080078,5422.259766,5548.910156,5548.910156,176251100
2006-01-27,5586.479980,5650.950195,5585.370117,5647.419922,5647.419922,158593500
2006-01-30,5636.240234,5670.390137,5619.069824,5660.029785,5660.029785,94694900
2006-01-31,5667.700195,5697.009766,5635.810059,5674.149902,5674.149902,132025200
2006-02-01,5662.049805,5733.560059,5643.399902,5726.529785,5726.529785,117846100
2006-02-02,5738.500000,5760.629883,5644.109863,5649.600098,5649.600098,117761700
2006-02-03,5662.689941,5686.439941,5614.290039,5657.120117,5657.120117,112993000
2006-02-06,5667.180176,5702.759766,5649.279785,5666.779785,5666.779785,93396800
2006-02-07,5680.009766,5699.350098,5630.109863,5672.919922,5672.919922,117953600
2006-02-08,5627.750000,5675.560059,5598.049805,5666.410156,5666.410156,128301300
2006-02-09,5694.459961,5743.680176,5694.459961,5743.680176,5743.680176,114754500
2006-02-10,5730.089844,5745.490234,5696.020020,5701.470215,5701.470215,111063300
2006-02-13,5699.439941,5756.330078,5683.879883,5756.330078,5756.330078,103099200
2006-02-14,5759.660156,5786.689941,5717.439941,5763.399902,5763.399902,109033400
2006-02-15,5766.600098,5790.270020,5744.959961,5764.370117,5764.370117,126350400
2006-02-16,5786.160156,5796.790039,5757.250000,5789.250000,5789.250000,105175200
2006-02-17,5784.640137,5814.790039,5773.520020,5795.479980,5795.479980,109010400
2006-02-20,5795.680176,5802.720215,5766.990234,5793.950195,5793.950195,68231800
2006-02-21,5798.890137,5850.470215,5780.990234,5801.040039,5801.040039,122210200
2006-02-22,5793.459961,5862.060059,5783.350098,5862.060059,5862.060059,118585600
2006-02-23,5868.120117,5884.220215,5820.350098,5857.879883,5857.879883,94081400
2006-02-24,5856.729980,5873.100098,5840.600098,5870.790039,5870.790039,70811300
2006-02-27,5888.810059,5915.930176,5871.750000,5915.149902,5915.149902,81833900
2006-02-28,5908.580078,5916.799805,5791.899902,5796.040039,5796.040039,109854600
2006-03-01,5806.959961,5867.589844,5796.410156,5866.609863,5866.609863,103104100
2006-03-02,5862.359863,5885.729980,5749.060059,5783.490234,5783.490234,151466500
2006-03-03,5771.330078,5811.479980,5691.209961,5721.459961,5721.459961,116723600
2006-03-06,5742.069824,5768.979980,5726.589844,5754.060059,5754.060059,136912000
2006-03-07,5732.540039,5750.850098,5698.060059,5739.279785,5739.279785,120090400
2006-03-08,5745.379883,5763.270020,5664.189941,5673.359863,5673.359863,128536100
2006-03-09,5711.020020,5741.830078,5693.299805,5732.220215,5732.220215,109367600
2006-03-10,5715.299805,5804.950195,5708.790039,5804.919922,5804.919922,95419600
2006-03-13,5820.740234,5859.919922,5807.609863,5855.160156,5855.160156,104874800
2006-03-14,5841.430176,5870.879883,5823.629883,5870.879883,5870.879883,114571000
2006-03-15,5885.500000,5905.830078,5869.509766,5898.479980,5898.479980,127633200
2006-03-16,5906.299805,5909.500000,5867.370117,5897.790039,5897.790039,103842100
2006-03-17,5906.359863,5947.430176,5862.040039,5882.379883,5882.379883,197499000
2006-03-20,5895.779785,5932.459961,5884.330078,5902.790039,5902.790039,83363200
2006-03-21,5900.839844,5911.859863,5847.899902,5911.859863,5911.859863,100284700
2006-03-22,5883.089844,5949.149902,5859.520020,5932.310059,5932.310059,121498700
2006-03-23,5941.779785,5960.020020,5922.029785,5947.109863,5947.109863,140390000
2006-03-24,5956.350098,5977.060059,5941.240234,5973.140137,5973.140137,166691200
2006-03-27,5972.149902,5976.629883,5910.890137,5912.259766,5912.259766,102626800
2006-03-28,5914.649902,5940.589844,5863.069824,5890.629883,5890.629883,107796500
2006-03-29,5893.270020,5921.120117,5868.209961,5914.779785,5914.779785,124427200
2006-03-30,5943.470215,5993.450195,5936.310059,5984.189941,5984.189941,120245900
2006-03-31,5972.029785,5993.899902,5942.879883,5970.080078,5970.080078,105929000
2006-04-03,5989.080078,6028.140137,5978.459961,6024.049805,6024.049805,85183000
2006-04-04,6015.370117,6024.660156,5992.890137,6013.850098,6013.850098,93134000
2006-04-05,6013.890137,6035.669922,5995.770020,6029.200195,6029.200195,109968200
2006-04-06,6033.689941,6047.979980,6008.560059,6031.390137,6031.390137,109637700
2006-04-07,6028.330078,6045.250000,5947.560059,5952.919922,5952.919922,112183900
2006-04-10,5951.080078,6004.709961,5943.120117,6003.399902,6003.399902,78738900
2006-04-11,6000.109863,6000.759766,5895.040039,5908.470215,5908.470215,126666100
2006-04-12,5907.910156,5917.279785,5860.500000,5901.250000,5901.250000,113175400
2006-04-13,5909.819824,5925.399902,5873.580078,5918.569824,5918.569824,89156700
2006-04-18,5915.109863,5917.839844,5866.850098,5902.580078,5902.580078,87556900
2006-04-19,5935.410156,5996.600098,5935.410156,5993.759766,5993.759766,115498800
2006-04-20,6000.319824,6089.299805,5996.500000,6063.279785,6063.279785,132447800
2006-04-21,6070.859863,6108.689941,6069.379883,6094.750000,6094.750000,118842900
2006-04-24,6058.750000,6094.830078,6034.859863,6079.089844,6079.089844,171732100
2006-04-25,6084.799805,6111.299805,6051.609863,6078.799805,6078.799805,125819200
2006-04-26,6089.819824,6121.950195,6081.950195,6107.120117,6107.120117,129323200
2006-04-27,6104.279785,6113.080078,6021.270020,6067.740234,6067.740234,172955800
2006-04-28,6061.500000,6061.500000,6003.910156,6009.890137,6009.890137,138317700
2006-05-02,6014.379883,6056.270020,6006.870117,6051.290039,6051.290039,128906600
2006-05-03,6054.640137,6079.799805,5962.859863,5968.959961,5968.959961,146415000
2006-05-04,5980.490234,6040.700195,5968.680176,6039.319824,6039.319824,177623000
2006-05-05,6049.250000,6113.290039,6045.830078,6113.290039,6113.290039,111278000
2006-05-08,6126.959961,6153.470215,6118.979980,6127.979980,6127.979980,107181300
2006-05-09,6128.009766,6142.020020,6100.040039,6140.720215,6140.720215,132973300
2006-05-10,6119.109863,6157.959961,6110.450195,6118.379883,6118.379883,153291300
2006-05-11,6122.009766,6162.370117,6047.430176,6054.720215,6054.720215,185066200
2006-05-12,6028.390137,6043.649902,5915.740234,5916.279785,5916.279785,179608300
2006-05-15,5893.000000,5902.439941,5785.140137,5857.029785,5857.029785,176633900
2006-05-16,5860.600098,5898.330078,5807.839844,5851.919922,5851.919922,132798500
2006-05-17,5873.720215,5897.770020,5652.720215,5652.720215,5652.720215,183221600
2006-05-18,5672.359863,5714.629883,5587.919922,5666.069824,5666.069824,229327700
2006-05-19,5656.410156,5706.189941,5635.689941,5672.279785,5672.279785,161241400
